identificador,tipo,entidade,ano,coluna,quantidade_valores_unicos,dtype_inferido
chikungunya_2023,fato,chikungunya,2023.0,ALRM_HIPOT,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,ALRM_PLAQ,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,ALRM_VOM,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,ALRM_SANG,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,ALRM_HEMAT,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,ALRM_ABDOM,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,ALRM_LETAR,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,ALRM_HEPAT,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,ALRM_LIQ,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,DT_ALRM,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,GRAV_PULSO,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,GRAV_CONV,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,GRAV_ENCH,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,GRAV_INSUF,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,GRAV_TAQUI,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,GRAV_EXTRE,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,GRAV_HIPOT,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,GRAV_HEMAT,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,GRAV_MELEN,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,GRAV_METRO,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,GRAV_SANG,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,GRAV_AST,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,GRAV_MIOC,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,GRAV_CONSC,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,GRAV_ORGAO,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,DT_GRAV,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,MANI_HEMOR,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,EPISTAXE,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,GENGIVO,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,METRO,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,PETEQUIAS,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,HEMATURA,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,SANGRAM,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,LACO_N,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,PLASMATICO,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,EVIDENCIA,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,PLAQ_MENOR,0,vazio
chikungunya_2023,fato,chikungunya,2023.0,CON_FHD,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,NU_NOTIFIC,2107,inteiro
chikungunya_2022,fato,chikungunya,2022.0,TP_NOT,1,inteiro
chikungunya_2022,fato,chikungunya,2022.0,ID_AGRAVO,1,texto
chikungunya_2022,fato,chikungunya,2022.0,DT_NOTIFIC,287,texto
chikungunya_2022,fato,chikungunya,2022.0,SEM_NOT,52,inteiro
chikungunya_2022,fato,chikungunya,2022.0,NU_ANO,1,inteiro
chikungunya_2022,fato,chikungunya,2022.0,SG_UF_NOT,8,inteiro
chikungunya_2022,fato,chikungunya,2022.0,ID_MUNICIP,16,inteiro
chikungunya_2022,fato,chikungunya,2022.0,ID_REGIONA,9,inteiro
chikungunya_2022,fato,chikungunya,2022.0,ID_UNIDADE,104,inteiro
chikungunya_2022,fato,chikungunya,2022.0,DT_SIN_PRI,461,texto
chikungunya_2022,fato,chikungunya,2022.0,SEM_PRI,76,inteiro
chikungunya_2022,fato,chikungunya,2022.0,DT_NASC,1980,texto
chikungunya_2022,fato,chikungunya,2022.0,NU_IDADE_N,103,inteiro
chikungunya_2022,fato,chikungunya,2022.0,CS_SEXO,3,texto
chikungunya_2022,fato,chikungunya,2022.0,CS_GESTANT,7,inteiro
chikungunya_2022,fato,chikungunya,2022.0,CS_RACA,6,inteiro
chikungunya_2022,fato,chikungunya,2022.0,CS_ESCOL_N,11,inteiro
chikungunya_2022,fato,chikungunya,2022.0,SG_UF,1,inteiro
chikungunya_2022,fato,chikungunya,2022.0,ID_MN_RESI,1,inteiro
chikungunya_2022,fato,chikungunya,2022.0,ID_RG_RESI,1,inteiro
chikungunya_2022,fato,chikungunya,2022.0,ID_DISTRIT,8,inteiro
chikungunya_2022,fato,chikungunya,2022.0,ID_BAIRRO,92,inteiro
chikungunya_2022,fato,chikungunya,2022.0,NM_BAIRRO,92,texto
chikungunya_2022,fato,chikungunya,2022.0,ID_LOGRADO,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,NM_LOGRADO,1696,texto
chikungunya_2022,fato,chikungunya,2022.0,NU_CEP,767,inteiro
chikungunya_2022,fato,chikungunya,2022.0,CS_ZONA,3,inteiro
chikungunya_2022,fato,chikungunya,2022.0,ID_PAIS,1,inteiro
chikungunya_2022,fato,chikungunya,2022.0,DT_INVEST,287,texto
chikungunya_2022,fato,chikungunya,2022.0,ID_OCUPA_N,31,texto
chikungunya_2022,fato,chikungunya,2022.0,FEBRE,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,MIALGIA,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,CEFALEIA,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,EXANTEMA,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,VOMITO,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,NAUSEA,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,DOR_COSTAS,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,CONJUNTVIT,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,ARTRITE,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,ARTRALGIA,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,PETEQUIA_N,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,LEUCOPENIA,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,LACO,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,DOR_RETRO,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,DIABETES,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,HEMATOLOG,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,HEPATOPAT,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,RENAL,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,HIPERTENSA,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,ACIDO_PEPT,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,AUTO_IMUNE,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,DT_CHIK_S1,164,texto
chikungunya_2022,fato,chikungunya,2022.0,DT_CHIK_S2,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,DT_PRNT,16,texto
chikungunya_2022,fato,chikungunya,2022.0,RES_CHIKS1,4,inteiro
chikungunya_2022,fato,chikungunya,2022.0,RES_CHIKS2,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,RESUL_PRNT,3,inteiro
chikungunya_2022,fato,chikungunya,2022.0,DT_SORO,1,texto
chikungunya_2022,fato,chikungunya,2022.0,RESUL_SORO,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,DT_NS1,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,RESUL_NS1,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,DT_VIRAL,8,texto
chikungunya_2022,fato,chikungunya,2022.0,RESUL_VI_N,1,inteiro
chikungunya_2022,fato,chikungunya,2022.0,DT_PCR,60,texto
chikungunya_2022,fato,chikungunya,2022.0,RESUL_PCR_,3,inteiro
chikungunya_2022,fato,chikungunya,2022.0,SOROTIPO,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,HISTOPA_N,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,IMUNOH_N,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,HOSPITALIZ,3,inteiro
chikungunya_2022,fato,chikungunya,2022.0,DT_INTERNA,78,texto
chikungunya_2022,fato,chikungunya,2022.0,UF,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,MUNICIPIO,4,inteiro
chikungunya_2022,fato,chikungunya,2022.0,TPAUTOCTO,3,inteiro
chikungunya_2022,fato,chikungunya,2022.0,COUFINF,1,inteiro
chikungunya_2022,fato,chikungunya,2022.0,COPAISINF,1,inteiro
chikungunya_2022,fato,chikungunya,2022.0,COMUNINF,1,inteiro
chikungunya_2022,fato,chikungunya,2022.0,CODISINF,5,inteiro
chikungunya_2022,fato,chikungunya,2022.0,CO_BAINF,27,inteiro
chikungunya_2022,fato,chikungunya,2022.0,NOBAIINF,28,texto
chikungunya_2022,fato,chikungunya,2022.0,CLASSI_FIN,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,CRITERIO,3,inteiro
chikungunya_2022,fato,chikungunya,2022.0,DOENCA_TRA,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,CLINC_CHIK,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,EVOLUCAO,2,inteiro
chikungunya_2022,fato,chikungunya,2022.0,DT_OBITO,6,texto
chikungunya_2022,fato,chikungunya,2022.0,DT_ENCERRA,285,texto
chikungunya_2022,fato,chikungunya,2022.0,ALRM_HIPOT,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,ALRM_PLAQ,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,ALRM_VOM,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,ALRM_SANG,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,ALRM_HEMAT,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,ALRM_ABDOM,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,ALRM_LETAR,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,ALRM_HEPAT,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,ALRM_LIQ,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,DT_ALRM,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,GRAV_PULSO,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,GRAV_CONV,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,GRAV_ENCH,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,GRAV_INSUF,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,GRAV_TAQUI,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,GRAV_EXTRE,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,GRAV_HIPOT,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,GRAV_HEMAT,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,GRAV_MELEN,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,GRAV_METRO,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,GRAV_SANG,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,GRAV_AST,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,GRAV_MIOC,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,GRAV_CONSC,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,GRAV_ORGAO,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,DT_GRAV,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,MANI_HEMOR,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,EPISTAXE,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,GENGIVO,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,METRO,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,PETEQUIAS,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,HEMATURA,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,SANGRAM,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,LACO_N,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,PLASMATICO,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,EVIDENCIA,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,PLAQ_MENOR,0,vazio
chikungunya_2022,fato,chikungunya,2022.0,CON_FHD,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,NU_NOTIFIC,17622,inteiro
chikungunya_2021,fato,chikungunya,2021.0,TP_NOT,1,inteiro
chikungunya_2021,fato,chikungunya,2021.0,ID_AGRAVO,1,texto
chikungunya_2021,fato,chikungunya,2021.0,DT_NOTIFIC,332,data
chikungunya_2021,fato,chikungunya,2021.0,SEM_NOT,53,inteiro
chikungunya_2021,fato,chikungunya,2021.0,NU_ANO,1,inteiro
chikungunya_2021,fato,chikungunya,2021.0,SG_UF_NOT,5,inteiro
chikungunya_2021,fato,chikungunya,2021.0,ID_MUNICIP,21,inteiro
chikungunya_2021,fato,chikungunya,2021.0,ID_REGIONA,11,inteiro
chikungunya_2021,fato,chikungunya,2021.0,ID_UNIDADE,201,inteiro
chikungunya_2021,fato,chikungunya,2021.0,DT_SIN_PRI,399,texto
chikungunya_2021,fato,chikungunya,2021.0,SEM_PRI,70,inteiro
chikungunya_2021,fato,chikungunya,2021.0,DT_NASC,12321,texto
chikungunya_2021,fato,chikungunya,2021.0,NU_IDADE_N,132,inteiro
chikungunya_2021,fato,chikungunya,2021.0,CS_SEXO,3,texto
chikungunya_2021,fato,chikungunya,2021.0,CS_GESTANT,7,inteiro
chikungunya_2021,fato,chikungunya,2021.0,CS_RACA,6,inteiro
chikungunya_2021,fato,chikungunya,2021.0,CS_ESCOL_N,11,inteiro
chikungunya_2021,fato,chikungunya,2021.0,SG_UF,1,inteiro
chikungunya_2021,fato,chikungunya,2021.0,ID_MN_RESI,1,inteiro
chikungunya_2021,fato,chikungunya,2021.0,ID_RG_RESI,1,inteiro
chikungunya_2021,fato,chikungunya,2021.0,ID_DISTRIT,8,inteiro
chikungunya_2021,fato,chikungunya,2021.0,ID_BAIRRO,93,inteiro
chikungunya_2021,fato,chikungunya,2021.0,NM_BAIRRO,93,texto
chikungunya_2021,fato,chikungunya,2021.0,ID_LOGRADO,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,NM_LOGRADO,8818,texto
chikungunya_2021,fato,chikungunya,2021.0,NU_CEP,2333,inteiro
chikungunya_2021,fato,chikungunya,2021.0,CS_ZONA,4,inteiro
chikungunya_2021,fato,chikungunya,2021.0,ID_PAIS,1,inteiro
chikungunya_2021,fato,chikungunya,2021.0,DT_INVEST,336,texto
chikungunya_2021,fato,chikungunya,2021.0,ID_OCUPA_N,140,texto
chikungunya_2021,fato,chikungunya,2021.0,FEBRE,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,MIALGIA,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,CEFALEIA,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,EXANTEMA,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,VOMITO,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,NAUSEA,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,DOR_COSTAS,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,CONJUNTVIT,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,ARTRITE,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,ARTRALGIA,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,PETEQUIA_N,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,LEUCOPENIA,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,LACO,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,DOR_RETRO,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,DIABETES,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,HEMATOLOG,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,HEPATOPAT,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,RENAL,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,HIPERTENSA,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,ACIDO_PEPT,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,AUTO_IMUNE,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,DT_CHIK_S1,231,texto
chikungunya_2021,fato,chikungunya,2021.0,DT_CHIK_S2,5,texto
chikungunya_2021,fato,chikungunya,2021.0,DT_PRNT,23,texto
chikungunya_2021,fato,chikungunya,2021.0,RES_CHIKS1,4,inteiro
chikungunya_2021,fato,chikungunya,2021.0,RES_CHIKS2,4,inteiro
chikungunya_2021,fato,chikungunya,2021.0,RESUL_PRNT,4,inteiro
chikungunya_2021,fato,chikungunya,2021.0,DT_SORO,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,RESUL_SORO,1,inteiro
chikungunya_2021,fato,chikungunya,2021.0,DT_NS1,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,RESUL_NS1,1,inteiro
chikungunya_2021,fato,chikungunya,2021.0,DT_VIRAL,12,texto
chikungunya_2021,fato,chikungunya,2021.0,RESUL_VI_N,3,inteiro
chikungunya_2021,fato,chikungunya,2021.0,DT_PCR,103,texto
chikungunya_2021,fato,chikungunya,2021.0,RESUL_PCR_,4,inteiro
chikungunya_2021,fato,chikungunya,2021.0,SOROTIPO,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,HISTOPA_N,1,inteiro
chikungunya_2021,fato,chikungunya,2021.0,IMUNOH_N,1,inteiro
chikungunya_2021,fato,chikungunya,2021.0,HOSPITALIZ,3,inteiro
chikungunya_2021,fato,chikungunya,2021.0,DT_INTERNA,122,texto
chikungunya_2021,fato,chikungunya,2021.0,UF,1,inteiro
chikungunya_2021,fato,chikungunya,2021.0,MUNICIPIO,3,inteiro
chikungunya_2021,fato,chikungunya,2021.0,TPAUTOCTO,3,inteiro
chikungunya_2021,fato,chikungunya,2021.0,COUFINF,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,COPAISINF,1,inteiro
chikungunya_2021,fato,chikungunya,2021.0,COMUNINF,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,CODISINF,8,inteiro
chikungunya_2021,fato,chikungunya,2021.0,CO_BAINF,80,inteiro
chikungunya_2021,fato,chikungunya,2021.0,NOBAIINF,84,texto
chikungunya_2021,fato,chikungunya,2021.0,CLASSI_FIN,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,CRITERIO,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,DOENCA_TRA,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,CLINC_CHIK,2,inteiro
chikungunya_2021,fato,chikungunya,2021.0,EVOLUCAO,4,inteiro
chikungunya_2021,fato,chikungunya,2021.0,DT_OBITO,10,texto
chikungunya_2021,fato,chikungunya,2021.0,DT_ENCERRA,349,texto
chikungunya_2021,fato,chikungunya,2021.0,ALRM_HIPOT,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,ALRM_PLAQ,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,ALRM_VOM,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,ALRM_SANG,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,ALRM_HEMAT,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,ALRM_ABDOM,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,ALRM_LETAR,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,ALRM_HEPAT,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,ALRM_LIQ,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,DT_ALRM,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,GRAV_PULSO,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,GRAV_CONV,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,GRAV_ENCH,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,GRAV_INSUF,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,GRAV_TAQUI,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,GRAV_EXTRE,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,GRAV_HIPOT,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,GRAV_HEMAT,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,GRAV_MELEN,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,GRAV_METRO,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,GRAV_SANG,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,GRAV_AST,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,GRAV_MIOC,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,GRAV_CONSC,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,GRAV_ORGAO,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,DT_GRAV,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,MANI_HEMOR,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,EPISTAXE,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,GENGIVO,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,METRO,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,PETEQUIAS,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,HEMATURA,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,SANGRAM,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,LACO_N,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,PLASMATICO,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,EVIDENCIA,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,PLAQ_MENOR,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,CON_FHD,0,vazio
chikungunya_2021,fato,chikungunya,2021.0,COMPLICA,0,vazio
chikungunya_2020,fato,chikungunya,2020.0,nu_notificacao,2780,inteiro
chikungunya_2020,fato,chikungunya,2020.0,tp_notificacao,1,inteiro
chikungunya_2020,fato,chikungunya,2020.0,co_cid,1,texto
chikungunya_2020,fato,chikungunya,2020.0,dt_notificacao,272,texto
chikungunya_2020,fato,chikungunya,2020.0,ds_semana_notificacao,52,inteiro
chikungunya_2020,fato,chikungunya,2020.0,notificacao_ano,1,inteiro
chikungunya_2020,fato,chikungunya,2020.0,co_uf_notificacao,1,inteiro
chikungunya_2020,fato,chikungunya,2020.0,co_municipio_notificacao,10,inteiro
chikungunya_2020,fato,chikungunya,2020.0,id_regional,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,co_unidade_notificacao,110,inteiro
chikungunya_2020,fato,chikungunya,2020.0,dt_diagnostico_sintoma,321,texto
chikungunya_2020,fato,chikungunya,2020.0,ds_semana_sintoma,53,inteiro
chikungunya_2020,fato,chikungunya,2020.0,dt_nascimento,2478,texto
chikungunya_2020,fato,chikungunya,2020.0,nu_idade,114,inteiro
chikungunya_2020,fato,chikungunya,2020.0,tp_sexo,3,texto
chikungunya_2020,fato,chikungunya,2020.0,tp_gestante,7,inteiro
chikungunya_2020,fato,chikungunya,2020.0,tp_raca_cor,6,inteiro
chikungunya_2020,fato,chikungunya,2020.0,tp_escolaridade,11,inteiro
chikungunya_2020,fato,chikungunya,2020.0,co_uf_residencia,1,inteiro
chikungunya_2020,fato,chikungunya,2020.0,co_municipio_residencia,1,inteiro
chikungunya_2020,fato,chikungunya,2020.0,co_regional_residencia,1,inteiro
chikungunya_2020,fato,chikungunya,2020.0,co_distrito_residencia,8,inteiro
chikungunya_2020,fato,chikungunya,2020.0,co_bairro_residencia,84,inteiro
chikungunya_2020,fato,chikungunya,2020.0,no_bairro_residencia,84,texto
chikungunya_2020,fato,chikungunya,2020.0,co_logradouro_residencia,0,vazio
chikungunya_2020,fato,chikungunya,2020.0,nome_logradouro_residencia,1847,texto
chikungunya_2020,fato,chikungunya,2020.0,nu_cep_residencia,358,inteiro
chikungunya_2020,fato,chikungunya,2020.0,tp_zona_residencia,3,inteiro
chikungunya_2020,fato,chikungunya,2020.0,co_pais_residencia,1,inteiro
chikungunya_2020,fato,chikungunya,2020.0,dt_investigacao,268,texto
chikungunya_2020,fato,chikungunya,2020.0,co_cbo_ocupacao,44,inteiro
chikungunya_2020,fato,chikungunya,2020.0,febre,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,mialgia,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,cefaleia,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,exantema,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,vomito,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,nausea,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,dor_costas,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,conjutivite,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,artrite,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,artralgia,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,petequia_n,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,leucopenia,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,laco,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,dor_retro,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,diabetes,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,hematolog,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,hepatopat,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,renal,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,hipertensao,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,acido_pept,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,auto_imune,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,dt_chil_s1,116,texto
chikungunya_2020,fato,chikungunya,2020.0,dt_chil_s2,1,texto
chikungunya_2020,fato,chikungunya,2020.0,dt_prnt,13,texto
chikungunya_2020,fato,chikungunya,2020.0,res_chiks1,4,inteiro
chikungunya_2020,fato,chikungunya,2020.0,res_chiks2,3,inteiro
chikungunya_2020,fato,chikungunya,2020.0,resul_prnt,3,inteiro
chikungunya_2020,fato,chikungunya,2020.0,dt_coleta_exame,0,vazio
chikungunya_2020,fato,chikungunya,2020.0,tp_result_exame,1,inteiro
chikungunya_2020,fato,chikungunya,2020.0,dt_coleta_NS1,0,vazio
chikungunya_2020,fato,chikungunya,2020.0,Tp_result_NS1,1,inteiro
chikungunya_2020,fato,chikungunya,2020.0,dt_coleta_isolamento,3,texto
chikungunya_2020,fato,chikungunya,2020.0,tp_result_isolamento,2,inteiro
chikungunya_2020,fato,chikungunya,2020.0,dt_coleta_rtpcr,11,texto
chikungunya_2020,fato,chikungunya,2020.0,tp_result_rtpcr,3,inteiro
chikungunya_2020,fato,chikungunya,2020.0,tp_sorotipo,0,vazio
chikungunya_2020,fato,chikungunya,2020.0,tp_result_histopatologia,0,vazio
chikungunya_2020,fato,chikungunya,2020.0,tp_result_imunohistoquimica,0,vazio
chikungunya_2020,fato,chikungunya,2020.0,st_ocorreu_hospitalizacao,3,inteiro
chikungunya_2020,fato,chikungunya,2020.0,dt_internacao,36,texto
chikungunya_2020,fato,chikungunya,2020.0,co_uf_hospital,1,inteiro
chikungunya_2020,fato,chikungunya,2020.0,co_municipio_hospital,1,inteiro
chikungunya_2020,fato,chikungunya,2020.0,tp_autoctone_residencia,3,inteiro
chikungunya_2020,fato,chikungunya,2020.0,co_uf_infeccao,1,inteiro
chikungunya_2020,fato,chikungunya,2020.0,co_pais_infeccao,1,inteiro
